date,app,placement,geo,device,ad_format,demand_partner,ad_requests,responses,wins,impressions,clicks,conversions,revenue,latency_ms
2026-02-27 15:59:05.278905578,App_Epsilon,Banner_01,IN,iOS,Banner,Partner_E,2776,2096,1265,1067,41,5,2.22,352.0
2026-02-27 16:01:39.073981480,App_Beta,Interstitial_02,CA,iOS,Rewarded,Partner_A,7425,7058,2049,1858,43,3,9.06,115.0
2026-02-27 16:04:12.869057381,App_Delta,Interstitial_02,DE,iOS,Video,Partner_E,1765,1309,500,436,21,1,1.16,132.0
2026-02-27 16:06:46.664133283,App_Delta,Banner_02,IN,Android,Banner,Partner_B,1100,886,372,323,8,0,0.65,455.0
2026-02-27 16:09:20.459209184,App_Delta,Banner_01,UK,iOS,Rewarded,Partner_C,862,833,511,482,29,0,0.4,625.0
2026-02-27 16:11:54.254285086,App_Epsilon,Rewarded_01,BR,Android,Interstitial,Partner_E,6117,5607,2889,2455,69,9,4.98,721.0
2026-02-27 16:14:28.049360987,App_Alpha,Interstitial_02,UK,iOS,Banner,Partner_D,644,616,241,201,9,0,0.48,590.0
2026-02-27 16:17:01.844436889,App_Epsilon,Banner_02,US,Android,Banner,Partner_D,6289,5996,2461,2197,30,2,6.32,105.0
2026-02-27 16:19:35.639512790,App_Epsilon,Rewarded_01,DE,Android,Video,Partner_B,4403,4008,1972,1811,25,3,5.21,454.0
2026-02-27 16:22:09.434588692,App_Delta,Video_01,BR,iOS,Rewarded,Partner_B,1260,828,420,350,7,0,1.12,729.0
2026-02-27 16:24:43.229664593,App_Epsilon,Interstitial_01,UK,Android,Rewarded,Partner_D,6690,6361,3701,3398,123,1,10.15,158.0
2026-02-27 16:27:17.024740495,App_Beta,Banner_01,DE,Android,Video,Partner_B,2606,1984,608,577,8,1,2.28,517.0
2026-02-27 16:29:50.819816397,App_Gamma,Rewarded_01,CA,Android,Video,Partner_C,2130,2057,752,716,26,1,1.02,744.0
2026-02-27 16:32:24.614892298,App_Gamma,Interstitial_02,US,iOS,Video,Partner_C,4292,3177,1750,1456,18,2,3.8,684.0
2026-02-27 16:34:58.409968200,App_Gamma,Video_01,UK,iOS,Interstitial,Partner_A,8418,7403,3630,3180,170,9,10.94,323.0
2026-02-27 16:37:32.205044101,App_Delta,Banner_02,IN,iOS,Video,Partner_C,9890,7042,2736,2671,70,6,7.74,491.0
2026-02-27 16:40:06.000120003,App_Delta,Banner_02,CA,iOS,Video,Partner_B,3766,2946,500,474,16,1,0.37,484.0
2026-02-27 16:42:39.795195904,App_Gamma,Video_01,CA,Android,Banner,Partner_C,6232,4752,806,674,49,3,0.44,608.0
2026-02-27 16:45:13.590271806,App_Alpha,Banner_01,BR,Android,Banner,Partner_A,6995,4887,2704,2205,130,14,4.29,105.0
2026-02-27 16:47:47.385347707,App_Gamma,Interstitial_01,CA,Android,Interstitial,Partner_C,6962,6081,3315,3260,56,0,4.76,570.0
2026-02-27 16:50:21.180423609,App_Epsilon,Interstitial_02,DE,iOS,Video,Partner_B,6627,5659,3350,2883,125,12,2.91,537.0
2026-02-27 16:52:54.975499510,App_Gamma,Interstitial_01,UK,Android,Banner,Partner_A,7292,5542,855,709,30,1,2.07,463.0
2026-02-27 16:55:28.770575412,App_Gamma,Banner_01,CA,Android,Video,Partner_E,6815,5446,1269,1210,10,1,2.92,134.0
2026-02-27 16:58:02.565651313,App_Alpha,Banner_01,DE,iOS,Banner,Partner_B,6954,6465,2629,2126,101,7,9.36,776.0
2026-02-27 17:00:36.360727215,App_Delta,Interstitial_01,BR,iOS,Banner,Partner_E,8392,7543,2802,2664,14,1,4.02,194.0
2026-02-27 17:03:10.155803116,App_Delta,Rewarded_01,CA,iOS,Banner,Partner_C,774,698,416,356,21,2,0.73,280.0
2026-02-27 17:05:43.950879018,App_Epsilon,Rewarded_01,IN,Android,Interstitial,Partner_A,4620,4171,959,859,25,1,1.33,374.0
2026-02-27 17:08:17.745954919,App_Gamma,Banner_01,CA,Android,Interstitial,Partner_B,3797,3015,475,464,33,3,1.28,656.0
2026-02-27 17:10:51.541030821,App_Beta,Rewarded_01,CA,Android,Banner,Partner_A,2628,1915,1066,1026,40,3,4.55,118.0
2026-02-27 17:13:25.336106722,App_Epsilon,Rewarded_01,CA,iOS,Banner,Partner_D,5082,4914,2822,2559,79,10,10.74,146.0
2026-02-27 17:15:59.131182624,App_Delta,Video_01,UK,iOS,Rewarded,Partner_D,7031,5601,1659,1566,87,1,7.65,144.0
2026-02-27 17:18:32.926258525,App_Alpha,Banner_02,BR,iOS,Banner,Partner_C,614,527,194,163,1,0,0.31,564.0
2026-02-27 17:21:06.721334427,App_Delta,Interstitial_01,US,Android,Banner,Partner_D,792,737,141,113,8,0,0.44,335.0
2026-02-27 17:23:40.516410328,App_Delta,Banner_02,CA,iOS,Interstitial,Partner_E,8592,6392,3566,3018,212,28,4.74,685.0
2026-02-27 17:26:14.311486230,App_Alpha,Banner_02,UK,Android,Banner,Partner_C,2468,2196,1113,1018,19,1,2.94,298.0
2026-02-27 17:28:48.106562131,App_Gamma,Video_01,CA,iOS,Banner,Partner_A,6425,5960,2950,2537,156,20,5.0,421.0
2026-02-27 17:31:21.901638033,App_Gamma,Banner_01,US,Android,Video,Partner_A,875,732,307,294,15,1,0.34,660.0
2026-02-27 17:33:55.696713934,App_Delta,Video_01,IN,iOS,Video,Partner_A,3017,2791,587,515,13,0,1.82,376.0
2026-02-27 17:36:29.491789836,App_Epsilon,Banner_01,IN,iOS,Banner,Partner_C,1261,1035,412,360,7,0,0.46,621.0
2026-02-27 17:39:03.286865737,App_Beta,Banner_01,CA,iOS,Rewarded,Partner_E,1011,753,274,238,6,0,0.58,382.0
2026-02-27 17:41:37.081941639,App_Epsilon,Banner_02,CA,Android,Interstitial,Partner_A,5423,4367,2765,2627,108,11,3.64,774.0
2026-02-27 17:44:10.877017541,App_Epsilon,Interstitial_02,CA,iOS,Banner,Partner_D,9450,7835,3002,2540,91,9,9.85,617.0
2026-02-27 17:46:44.672093442,App_Delta,Banner_02,UK,iOS,Rewarded,Partner_B,3500,2717,729,700,54,4,2.69,708.0
2026-02-27 17:49:18.467169344,App_Delta,Video_01,DE,iOS,Rewarded,Partner_B,2018,1401,399,337,13,1,0.6,224.0
2026-02-27 17:51:52.262245245,App_Beta,Banner_02,DE,iOS,Banner,Partner_D,5016,4100,1652,1472,73,4,1.46,743.0
2026-02-27 17:54:26.057321147,App_Beta,Video_01,DE,Android,Banner,Partner_E,2539,2165,886,722,44,1,3.24,738.0
2026-02-27 17:56:59.852397048,App_Beta,Banner_02,DE,iOS,Interstitial,Partner_E,8294,5895,3513,3444,167,10,6.6,631.0
2026-02-27 17:59:33.647472950,App_Delta,Rewarded_01,CA,Android,Interstitial,Partner_E,9082,8734,2848,2762,78,9,6.22,242.0
2026-02-27 18:02:07.442548851,App_Delta,Video_01,BR,Android,Banner,Partner_D,6663,4754,2861,2603,32,3,7.85,541.0
2026-02-27 18:04:41.237624753,App_Epsilon,Rewarded_01,UK,Android,Banner,Partner_C,4873,3300,1632,1365,98,4,2.68,219.0
2026-02-27 18:07:15.032700654,App_Delta,Banner_01,CA,iOS,Banner,Partner_C,2205,1589,408,369,18,1,1.04,319.0
2026-02-27 18:09:48.827776556,App_Gamma,Banner_02,DE,iOS,Banner,Partner_B,5027,4017,693,610,45,2,1.48,779.0
2026-02-27 18:12:22.622852457,App_Gamma,Banner_02,IN,Android,Interstitial,Partner_C,544,379,132,108,6,0,0.06,659.0
2026-02-27 18:14:56.417928359,App_Beta,Banner_01,UK,Android,Interstitial,Partner_A,6296,5242,2034,1996,26,3,5.17,204.0
2026-02-27 18:17:30.213004260,App_Delta,Interstitial_01,DE,Android,Video,Partner_A,8288,7434,3804,3312,203,9,2.37,184.0
2026-02-27 18:20:04.008080162,App_Gamma,Interstitial_02,US,Android,Video,Partner_A,1393,1073,186,150,5,0,0.06,777.0
2026-02-27 18:22:37.803156063,App_Epsilon,Video_01,UK,iOS,Video,Partner_A,3548,3127,791,766,31,1,1.51,181.0
2026-02-27 18:25:11.598231965,App_Alpha,Interstitial_02,DE,Android,Rewarded,Partner_E,9108,5925,1297,1045,77,8,3.08,616.0
2026-02-27 18:27:45.393307866,App_Epsilon,Interstitial_01,BR,Android,Rewarded,Partner_D,886,829,127,114,8,0,0.06,586.0
2026-02-27 18:30:19.188383768,App_Alpha,Banner_01,US,Android,Video,Partner_C,2885,2183,1276,1135,70,2,3.48,308.0
2026-02-27 18:32:52.983459669,App_Epsilon,Interstitial_01,US,iOS,Banner,Partner_A,6721,4483,1798,1598,92,12,7.72,449.0
2026-02-27 18:35:26.778535571,App_Gamma,Interstitial_02,IN,iOS,Interstitial,Partner_B,5658,5178,2289,2069,78,5,0.84,254.0
2026-02-27 18:38:00.573611472,App_Delta,Interstitial_01,CA,Android,Banner,Partner_A,5543,5422,1610,1578,52,4,3.05,442.0
2026-02-27 18:40:34.368687374,App_Alpha,Banner_02,CA,Android,Banner,Partner_D,4369,3484,1981,1600,66,9,6.34,355.0
2026-02-27 18:43:08.163763275,App_Delta,Rewarded_01,DE,iOS,Video,Partner_D,8452,8115,4141,3809,45,4,11.15,670.0
2026-02-27 18:45:41.958839177,App_Delta,Banner_02,DE,iOS,Banner,Partner_A,1250,1110,223,197,11,0,0.34,314.0
2026-02-27 18:48:15.753915078,App_Gamma,Interstitial_02,UK,iOS,Interstitial,Partner_A,1162,932,480,440,27,1,1.87,83.0
2026-02-27 18:50:49.548990980,App_Beta,Video_01,CA,iOS,Interstitial,Partner_D,1183,961,567,511,11,1,1.83,564.0
2026-02-27 18:53:23.344066882,App_Beta,Video_01,IN,iOS,Rewarded,Partner_E,8598,6994,1996,1726,112,15,2.39,170.0
2026-02-27 18:55:57.139142783,App_Alpha,Video_01,CA,Android,Rewarded,Partner_E,2868,2451,1215,1063,58,1,2.53,707.0
2026-02-27 18:58:30.934218685,App_Gamma,Rewarded_01,US,iOS,Rewarded,Partner_C,2536,1713,1108,983,17,0,3.09,419.0
2026-02-27 19:01:04.729294586,App_Delta,Rewarded_01,BR,Android,Rewarded,Partner_E,2086,1876,1071,1045,63,6,4.61,754.0
2026-02-27 19:03:38.524370488,App_Epsilon,Interstitial_01,CA,Android,Rewarded,Partner_B,2852,2103,1201,1104,45,4,1.09,80.0
2026-02-27 19:06:12.319446389,App_Epsilon,Banner_02,DE,Android,Video,Partner_B,5910,4435,1993,1690,33,1,6.39,480.0
2026-02-27 19:08:46.114522291,App_Alpha,Video_01,US,iOS,Interstitial,Partner_A,8176,7185,2966,2784,209,12,2.34,779.0
2026-02-27 19:11:19.909598192,App_Alpha,Interstitial_01,DE,Android,Interstitial,Partner_E,8708,6633,2438,2167,11,0,1.79,675.0
2026-02-27 19:13:53.704674094,App_Alpha,Interstitial_02,CA,Android,Rewarded,Partner_A,2113,1772,744,722,26,1,0.52,557.0
2026-02-27 19:16:27.499749995,App_Gamma,Rewarded_01,DE,Android,Rewarded,Partner_D,9860,8812,1985,1834,66,7,3.03,173.0
2026-02-27 19:19:01.294825897,App_Epsilon,Interstitial_01,BR,Android,Banner,Partner_B,3279,2408,1272,1244,61,2,2.84,493.0
2026-02-27 19:21:35.089901798,App_Gamma,Rewarded_01,BR,iOS,Banner,Partner_C,4381,3482,2003,1949,20,1,4.78,185.0
2026-02-27 19:24:08.884977700,App_Gamma,Banner_02,BR,Android,Video,Partner_E,4032,2627,1608,1476,113,11,5.27,329.0
2026-02-27 19:26:42.680053601,App_Delta,Video_01,UK,iOS,Interstitial,Partner_B,2279,2065,1086,967,27,0,4.8,613.0
2026-02-27 19:29:16.475129503,App_Gamma,Interstitial_02,BR,Android,Banner,Partner_D,7867,6875,4212,3541,147,18,12.34,457.0
2026-02-27 19:31:50.270205404,App_Gamma,Banner_02,CA,iOS,Rewarded,Partner_E,9340,7814,4119,3369,39,3,16.02,412.0
2026-02-27 19:34:24.065281306,App_Delta,Interstitial_01,BR,iOS,Interstitial,Partner_C,5007,3534,727,663,36,5,0.63,487.0
2026-02-27 19:36:57.860357207,App_Beta,Interstitial_01,CA,Android,Rewarded,Partner_D,6776,5616,2577,2191,95,11,6.87,180.0
2026-02-27 19:39:31.655433109,App_Delta,Banner_01,BR,iOS,Interstitial,Partner_A,6707,5331,2085,2056,10,1,7.72,593.0
2026-02-27 19:42:05.450509010,App_Alpha,Banner_02,BR,Android,Rewarded,Partner_C,9896,7079,3878,3644,226,10,6.62,514.0
2026-02-27 19:44:39.245584912,App_Beta,Interstitial_02,IN,Android,Video,Partner_A,1314,1167,637,553,35,1,2.63,723.0
2026-02-27 19:47:13.040660813,App_Epsilon,Video_01,CA,iOS,Rewarded,Partner_C,5284,4774,1463,1233,88,1,0.81,419.0
2026-02-27 19:49:46.835736715,App_Gamma,Rewarded_01,CA,iOS,Banner,Partner_B,7599,6128,2644,2456,137,13,8.41,382.0
2026-02-27 19:52:20.630812616,App_Beta,Banner_01,UK,iOS,Rewarded,Partner_C,8990,6560,1908,1568,60,5,0.83,730.0
2026-02-27 19:54:54.425888518,App_Epsilon,Interstitial_02,DE,Android,Rewarded,Partner_A,880,674,422,403,2,0,1.12,704.0
2026-02-27 19:57:28.220964419,App_Delta,Video_01,UK,Android,Banner,Partner_A,9012,6365,2918,2643,117,10,1.27,272.0
2026-02-27 20:00:02.016040321,App_Delta,Banner_02,UK,Android,Rewarded,Partner_C,9198,8486,2105,2041,40,3,4.27,409.0
2026-02-27 20:02:35.811116223,App_Alpha,Rewarded_01,UK,Android,Banner,Partner_B,6421,4689,1497,1379,76,1,1.17,475.0
2026-02-27 20:05:09.606192124,App_Alpha,Interstitial_02,BR,iOS,Interstitial,Partner_B,6867,4716,881,833,60,3,1.88,590.0
2026-02-27 20:07:43.401268026,App_Beta,Banner_01,UK,iOS,Rewarded,Partner_E,8622,6299,1842,1643,46,1,6.5,556.0
2026-02-27 20:10:17.196343927,App_Gamma,Video_01,IN,Android,Video,Partner_B,9614,8677,1807,1533,87,12,2.27,192.0
2026-02-27 20:12:50.991419829,App_Delta,Video_01,DE,iOS,Interstitial,Partner_E,4498,3403,1849,1750,64,0,8.29,287.0
2026-02-27 20:15:24.786495730,App_Beta,Rewarded_01,UK,Android,Banner,Partner_E,1793,1656,936,748,38,3,3.01,621.0
2026-02-27 20:17:58.581571632,App_Beta,Banner_02,DE,iOS,Video,Partner_D,2438,1651,1002,817,44,4,3.75,472.0
2026-02-27 20:20:32.376647533,App_Beta,Rewarded_01,US,Android,Rewarded,Partner_B,2191,1513,539,436,31,3,0.66,427.0
2026-02-27 20:23:06.171723435,App_Alpha,Banner_02,US,Android,Interstitial,Partner_E,5445,5089,1581,1451,25,1,4.37,667.0
2026-02-27 20:25:39.966799336,App_Delta,Interstitial_01,UK,iOS,Video,Partner_D,3507,3356,824,726,29,3,1.03,423.0
2026-02-27 20:28:13.761875238,App_Alpha,Interstitial_01,IN,Android,Banner,Partner_B,7607,6362,3905,3331,101,7,3.51,417.0
2026-02-27 20:30:47.556951139,App_Alpha,Banner_02,US,iOS,Banner,Partner_A,8412,7549,2060,1679,75,7,5.17,233.0
2026-02-27 20:33:21.352027041,App_Beta,Interstitial_02,US,Android,Video,Partner_D,1521,1347,872,784,37,3,0.34,513.0
2026-02-27 20:35:55.147102942,App_Epsilon,Banner_01,IN,iOS,Rewarded,Partner_A,4324,3363,1706,1389,7,0,3.23,771.0
2026-02-27 20:38:28.942178844,App_Epsilon,Interstitial_01,BR,iOS,Interstitial,Partner_B,8126,6650,2696,2626,117,12,10.91,663.0
2026-02-27 20:41:02.737254745,App_Epsilon,Interstitial_02,UK,iOS,Video,Partner_D,5297,4748,1243,1208,88,8,4.42,683.0
2026-02-27 20:43:36.532330647,App_Beta,Rewarded_01,CA,iOS,Banner,Partner_E,8529,6372,3681,3576,247,3,11.05,217.0
2026-02-27 20:46:10.327406548,App_Gamma,Interstitial_01,US,Android,Rewarded,Partner_B,6616,4857,2821,2554,108,1,7.38,710.0
2026-02-27 20:48:44.122482450,App_Delta,Video_01,IN,Android,Interstitial,Partner_A,5557,4983,1806,1481,10,0,1.19,407.0
2026-02-27 20:51:17.917558351,App_Beta,Video_01,US,Android,Video,Partner_D,3286,2380,1295,1277,29,3,5.82,168.0
2026-02-27 20:53:51.712634253,App_Beta,Interstitial_02,DE,Android,Rewarded,Partner_C,9119,8720,4214,3869,56,7,11.68,516.0
2026-02-27 20:56:25.507710154,App_Alpha,Banner_01,US,Android,Video,Partner_C,6645,5448,1452,1167,26,0,1.25,205.0
2026-02-27 20:58:59.302786056,App_Epsilon,Video_01,CA,Android,Banner,Partner_E,9055,6984,2680,2332,32,1,1.83,143.0
2026-02-27 21:01:33.097861957,App_Beta,Rewarded_01,DE,iOS,Banner,Partner_D,6365,5800,1994,1855,41,1,7.29,153.0
2026-02-27 21:04:06.892937859,App_Gamma,Interstitial_01,CA,Android,Video,Partner_D,2603,2084,1197,969,44,2,4.78,239.0
2026-02-27 21:06:40.688013760,App_Delta,Video_01,BR,Android,Rewarded,Partner_E,9824,9381,3243,2906,230,27,5.58,350.0
2026-02-27 21:09:14.483089662,App_Gamma,Interstitial_01,IN,iOS,Interstitial,Partner_C,7460,6362,1760,1612,20,1,3.82,248.0
2026-02-27 21:11:48.278165563,App_Beta,Banner_01,BR,Android,Rewarded,Partner_B,4497,4249,2004,1833,45,3,7.21,745.0
2026-02-27 21:14:22.073241465,App_Beta,Banner_02,DE,iOS,Banner,Partner_B,3737,3462,1555,1461,72,6,2.37,640.0
2026-02-27 21:16:55.868317367,App_Alpha,Video_01,US,iOS,Rewarded,Partner_D,7887,7502,2244,2060,109,11,8.06,286.0
2026-02-27 21:19:29.663393268,App_Gamma,Interstitial_01,BR,Android,Interstitial,Partner_B,684,499,167,141,8,0,0.69,796.0
2026-02-27 21:22:03.458469170,App_Alpha,Banner_02,DE,iOS,Rewarded,Partner_D,7059,5282,3119,2773,48,5,10.37,188.0
2026-02-27 21:24:37.253545071,App_Gamma,Banner_01,BR,iOS,Interstitial,Partner_C,870,809,454,409,8,0,1.33,438.0
2026-02-27 21:27:11.048620973,App_Epsilon,Video_01,CA,Android,Banner,Partner_A,5084,3686,1525,1364,85,11,5.04,370.0
2026-02-27 21:29:44.843696874,App_Epsilon,Banner_01,DE,Android,Banner,Partner_D,9981,7130,4234,3530,70,9,5.47,258.0
2026-02-27 21:32:18.638772776,App_Gamma,Video_01,US,Android,Interstitial,Partner_E,2507,2140,349,334,3,0,0.87,398.0
2026-02-27 21:34:52.433848677,App_Alpha,Interstitial_02,BR,iOS,Banner,Partner_E,6051,4981,1045,866,65,8,2.32,456.0
2026-02-27 21:37:26.228924579,App_Epsilon,Interstitial_01,IN,iOS,Banner,Partner_A,1646,1149,263,232,14,1,0.5,317.0
2026-02-27 21:40:00.024000480,App_Beta,Rewarded_01,BR,iOS,Banner,Partner_A,6862,5078,2075,1782,135,16,1.31,338.0
2026-02-27 21:42:33.819076382,App_Delta,Video_01,DE,iOS,Rewarded,Partner_E,5074,4030,1454,1191,41,1,0.81,172.0
2026-02-27 21:45:07.614152283,App_Alpha,Rewarded_01,UK,iOS,Video,Partner_E,6264,5175,2376,2316,129,10,10.57,763.0
2026-02-27 21:47:41.409228185,App_Gamma,Video_01,US,iOS,Video,Partner_D,6668,4611,2812,2606,112,9,6.01,171.0
2026-02-27 21:50:15.204304086,App_Delta,Banner_01,BR,Android,Interstitial,Partner_D,4831,3200,1953,1751,97,6,1.22,577.0
2026-02-27 21:52:48.999379988,App_Delta,Rewarded_01,DE,iOS,Rewarded,Partner_B,928,611,320,266,3,0,0.47,560.0
2026-02-27 21:55:22.794455889,App_Beta,Rewarded_01,IN,Android,Banner,Partner_E,4946,4087,2177,1904,67,9,3.48,604.0
2026-02-27 21:57:56.589531791,App_Alpha,Video_01,US,Android,Interstitial,Partner_E,7339,6320,1143,1007,29,4,1.33,506.0
2026-02-27 22:00:30.384607692,App_Delta,Rewarded_01,CA,iOS,Rewarded,Partner_D,6169,5571,1638,1613,43,4,4.38,697.0
2026-02-27 22:03:04.179683594,App_Alpha,Interstitial_02,US,Android,Video,Partner_D,8778,7872,2912,2505,80,7,5.98,232.0
2026-02-27 22:05:37.974759495,App_Beta,Interstitial_02,IN,iOS,Banner,Partner_E,2928,2240,348,340,4,0,0.31,186.0
2026-02-27 22:08:11.769835397,App_Gamma,Video_01,IN,Android,Banner,Partner_C,4280,4074,2641,2137,21,2,2.93,511.0
2026-02-27 22:10:45.564911298,App_Delta,Banner_01,DE,iOS,Banner,Partner_E,5802,4960,773,763,39,4,0.54,797.0
2026-02-27 22:13:19.359987200,App_Delta,Video_01,BR,Android,Banner,Partner_A,2541,2367,1230,1188,51,0,2.9,437.0
2026-02-27 22:15:53.155063101,App_Delta,Rewarded_01,US,iOS,Video,Partner_E,7482,6897,1488,1379,70,7,1.89,126.0
2026-02-27 22:18:26.950139003,App_Alpha,Banner_01,UK,Android,Banner,Partner_C,9461,8837,1367,1290,47,5,2.67,348.0
2026-02-27 22:21:00.745214904,App_Delta,Banner_01,IN,Android,Interstitial,Partner_D,9128,7732,1814,1570,86,10,6.9,374.0
2026-02-27 22:23:34.540290806,App_Alpha,Banner_01,IN,iOS,Banner,Partner_C,2755,2174,1103,984,57,0,1.71,621.0
2026-02-27 22:26:08.335366708,App_Epsilon,Interstitial_02,US,iOS,Banner,Partner_B,3129,2921,1838,1689,121,6,7.58,510.0
2026-02-27 22:28:42.130442609,App_Epsilon,Interstitial_02,CA,iOS,Video,Partner_C,7997,6152,2010,1842,143,20,2.6,753.0
2026-02-27 22:31:15.925518511,App_Alpha,Interstitial_01,IN,iOS,Video,Partner_A,5348,5156,888,767,48,2,2.85,542.0
2026-02-27 22:33:49.720594412,App_Epsilon,Video_01,IN,Android,Interstitial,Partner_E,5321,3557,1446,1259,78,10,3.88,468.0
2026-02-27 22:36:23.515670314,App_Beta,Rewarded_01,BR,iOS,Interstitial,Partner_E,8541,7630,2540,2501,19,2,8.65,475.0
2026-02-27 22:38:57.310746215,App_Beta,Video_01,DE,iOS,Video,Partner_E,5233,3422,1078,903,44,3,2.31,752.0
2026-02-27 22:41:31.105822117,App_Epsilon,Banner_02,DE,Android,Banner,Partner_D,945,666,326,273,8,1,0.85,782.0
2026-02-27 22:44:04.900898018,App_Gamma,Interstitial_02,IN,Android,Interstitial,Partner_E,4197,3656,2033,1990,18,0,7.82,591.0
2026-02-27 22:46:38.695973920,App_Alpha,Video_01,CA,iOS,Banner,Partner_E,1426,1169,653,529,35,2,2.19,532.0
2026-02-27 22:49:12.491049821,App_Epsilon,Video_01,UK,Android,Video,Partner_A,6610,4645,805,726,50,7,1.49,346.0
2026-02-27 22:51:46.286125723,App_Alpha,Banner_02,CA,Android,Video,Partner_E,2129,1384,718,575,17,0,0.88,109.0
2026-02-27 22:54:20.081201624,App_Epsilon,Rewarded_01,IN,iOS,Video,Partner_D,3135,2105,990,968,32,4,4.72,363.0
2026-02-27 22:56:53.876277526,App_Beta,Rewarded_01,UK,Android,Rewarded,Partner_E,6382,4799,2363,2246,88,5,8.68,269.0
2026-02-27 22:59:27.671353427,App_Gamma,Interstitial_02,UK,Android,Video,Partner_E,9295,8649,3555,3311,110,10,11.19,690.0
2026-02-27 23:02:01.466429329,App_Alpha,Banner_02,UK,Android,Banner,Partner_E,6214,4305,1200,1145,61,1,4.77,341.0
2026-02-27 23:04:35.261505230,App_Gamma,Video_01,UK,Android,Video,Partner_C,6719,5069,812,784,10,0,1.94,145.0
2026-02-27 23:07:09.056581132,App_Beta,Banner_01,US,iOS,Banner,Partner_C,9312,7876,1508,1324,26,2,3.58,618.0
2026-02-27 23:09:42.851657033,App_Delta,Banner_01,IN,iOS,Banner,Partner_E,8571,5894,3702,3007,174,25,4.19,499.0
2026-02-27 23:12:16.646732935,App_Delta,Video_01,CA,Android,Interstitial,Partner_A,7699,6124,2549,2237,118,3,6.21,122.0
2026-02-27 23:14:50.441808836,App_Alpha,Interstitial_02,US,iOS,Video,Partner_A,9995,8225,4925,4623,108,3,21.31,267.0
2026-02-27 23:17:24.236884738,App_Beta,Banner_02,UK,iOS,Video,Partner_C,6938,6137,3427,3175,198,13,8.37,680.0
2026-02-27 23:19:58.031960639,App_Alpha,Interstitial_02,BR,Android,Interstitial,Partner_B,7899,6753,1221,1109,77,2,4.83,472.0
2026-02-27 23:22:31.827036541,App_Alpha,Banner_01,DE,Android,Interstitial,Partner_C,8822,6117,2681,2159,56,5,1.65,351.0
2026-02-27 23:25:05.622112442,App_Alpha,Rewarded_01,IN,Android,Interstitial,Partner_A,5373,4785,1923,1856,31,1,3.01,776.0
2026-02-27 23:27:39.417188344,App_Gamma,Interstitial_02,IN,Android,Video,Partner_C,3113,2155,726,695,14,0,0.36,738.0
2026-02-27 23:30:13.212264245,App_Epsilon,Banner_01,US,Android,Interstitial,Partner_E,6948,6566,1353,1090,58,3,5.41,422.0
2026-02-27 23:32:47.007340147,App_Beta,Rewarded_01,UK,iOS,Banner,Partner_E,9574,7823,2241,2206,76,5,10.73,179.0
2026-02-27 23:35:20.802416049,App_Gamma,Video_01,UK,Android,Interstitial,Partner_C,9096,7196,1493,1391,88,6,3.11,570.0
2026-02-27 23:37:54.597491950,App_Epsilon,Interstitial_02,CA,Android,Video,Partner_D,9593,6921,1316,1212,41,4,3.84,670.0
2026-02-27 23:40:28.392567852,App_Alpha,Interstitial_02,US,iOS,Rewarded,Partner_A,4732,4274,807,767,8,0,0.4,246.0
2026-02-27 23:43:02.187643753,App_Delta,Banner_01,CA,Android,Interstitial,Partner_C,7551,6817,2213,2133,27,3,3.28,731.0
2026-02-27 23:45:35.982719655,App_Gamma,Banner_01,IN,iOS,Video,Partner_D,3551,2831,1225,1032,16,1,3.36,389.0
2026-02-27 23:48:09.777795556,App_Beta,Rewarded_01,US,Android,Video,Partner_C,8551,5718,3704,3623,133,16,10.91,260.0
2026-02-27 23:50:43.572871458,App_Beta,Interstitial_01,DE,Android,Video,Partner_B,4664,3461,2006,1820,46,4,1.56,202.0
2026-02-27 23:53:17.367947359,App_Epsilon,Rewarded_01,IN,iOS,Video,Partner_D,8308,6720,2077,1669,51,3,4.35,243.0
2026-02-27 23:55:51.163023261,App_Gamma,Interstitial_02,UK,iOS,Interstitial,Partner_B,6401,5718,2763,2520,90,8,4.3,724.0
2026-02-27 23:58:24.958099162,App_Alpha,Interstitial_02,CA,Android,Rewarded,Partner_C,622,525,278,233,5,0,0.66,341.0
2026-02-28 00:00:58.753175064,App_Epsilon,Interstitial_02,CA,Android,Banner,Partner_B,7940,5312,3288,3057,81,8,2.35,497.0
2026-02-28 00:03:32.548250965,App_Beta,Video_01,BR,Android,Banner,Partner_A,901,767,180,162,12,1,0.72,208.0
2026-02-28 00:06:06.343326867,App_Gamma,Banner_01,CA,Android,Interstitial,Partner_A,9598,9304,5784,5572,230,30,27.34,696.0
2026-02-28 00:08:40.138402768,App_Delta,Interstitial_02,CA,Android,Interstitial,Partner_E,2232,2099,607,528,4,0,1.32,210.0
2026-02-28 00:11:13.933478670,App_Alpha,Interstitial_02,BR,iOS,Video,Partner_C,4028,3096,1496,1391,46,5,2.76,118.0
2026-02-28 00:13:47.728554571,App_Beta,Rewarded_01,IN,Android,Interstitial,Partner_D,5981,5538,1298,1270,59,6,0.96,734.0
2026-02-28 00:16:21.523630473,App_Gamma,Banner_01,IN,Android,Video,Partner_B,5760,4063,1658,1356,68,7,5.96,594.0
2026-02-28 00:18:55.318706374,App_Delta,Rewarded_01,UK,Android,Video,Partner_E,2037,1606,791,696,39,2,3.0,515.0
2026-02-28 00:21:29.113782276,App_Beta,Interstitial_01,BR,Android,Banner,Partner_E,9023,6731,3791,3746,185,18,3.66,184.0
